1719392237226,0,-56.75038146972656
1719392237227,1,-60.6307487487793
1719392237228,2,-60.6307487487793
1719392237229,3,-64.51111602783203
1719392237230,4,-64.51111602783203
1719392237231,5,-64.51111602783203
1719392237232,6,-73.241943359375
1719392237233,7,-76.1522216796875
1719392237234,8,-87.79332733154297
1719392237235,9,-84.88304901123047
1719392237236,10,-83.91295623779297
1719392237237,11,-85.85314178466797
1719392237238,12,-85.85314178466797
1719392237239,13,-90.70359802246094
1719392237240,14,-87.79332733154297
1719392237241,15,-82.94286346435547
1719392237242,16,-90.70359802246094
1719392237243,17,-99.4344253540039
1719392237244,18,-101.3746109008789
1719392237245,19,-98.46434020996094
1719392237246,20,-93.61387634277344
1719392237247,21,-89.73350524902344
1719392237248,22,-91.67369079589844
1719392237250,0,-104.2848892211914
1719392237251,1,-95.55406188964844
1719392237252,2,-97.49424743652344
1719392237253,3,-97.49424743652344
1719392237254,4,-94.58396911621094
1719392237255,5,-89.73350524902344
1719392237256,6,-85.85314178466797
1719392237257,7,-86.82323455810547
1719392237258,8,-87.79332733154297
1719392237259,9,-89.73350524902344
1719392237260,10,-87.79332733154297
1719392237261,11,-89.73350524902344
1719392237262,12,-90.70359802246094
1719392237263,13,-94.58396911621094
1719392237264,14,-97.49424743652344
1719392237265,15,-96.52415466308594
1719392237266,16,-101.3746109008789
1719392237267,17,-106.2250747680664
1719392237268,18,-104.2848892211914
1719392237269,19,-101.3746109008789
1719392237270,20,-96.52415466308594
1719392237271,21,-99.4344253540039
1719392237272,22,-109.13534545898438
1719392237273,0,-109.13534545898438
1719392237274,1,-105.2549819946289
1719392237275,2,-108.16525268554688
1719392237276,3,-106.2250747680664
1719392237277,4,-103.3147964477539
1719392237278,5,-102.3447036743164
1719392237279,6,-101.3746109008789
1719392237280,7,-101.3746109008789
1719392237281,8,-104.2848892211914
1719392237282,9,-106.2250747680664
1719392237283,10,-101.3746109008789
1719392237284,11,-100.4045181274414
1719392237285,12,-99.4344253540039
1719392237286,13,-92.64378356933594
1719392237287,14,-89.73350524902344
1719392237288,15,-96.52415466308594
1719392237289,16,-101.3746109008789
1719392237290,17,-99.4344253540039
1719392237291,18,-94.58396911621094
1719392237292,19,-100.4045181274414
1719392237293,20,-113.01571655273438
1719392237294,21,-111.07553100585938
1719392237295,22,-113.98580932617188
1719392237296,0,-105.2549819946289
1719392237297,1,-98.46434020996094
1719392237298,2,-97.49424743652344
1719392237299,3,-102.3447036743164
1719392237300,4,-110.10543823242188
1719392237301,5,-113.98580932617188
1719392237302,6,-112.04562377929688
1719392237303,7,-117.86617279052734
1719392237304,8,-117.86617279052734
1719392237305,9,-117.86617279052734
1719392237306,10,-123.68672943115234
1719392237307,11,-124.65682220458984
1719392237308,12,-127.56709289550781
1719392237309,13,-127.56709289550781
1719392237310,14,-127.56709289550781
1719392237311,15,-123.68672943115234
1719392237312,16,-122.71663665771484
1719392237313,17,-131.4474639892578
1719392237314,18,-138.2381134033203
1719392237315,19,-143.08856201171875
1719392237316,20,-135.3278350830078
1719392237317,21,-137.2680206298828
1719392237318,22,-138.2381134033203
1719392237319,0,-142.11846923828125
1719392237320,1,-139.2082061767578
1719392237321,2,-145.02874755859375
1719392237322,3,-149.87921142578125
1719392237323,4,-145.99884033203125
1719392237324,5,-150.84930419921875
1719392237325,6,-146.96893310546875
1719392237326,7,-140.1782989501953
1719392237327,8,-132.4175567626953
1719392237328,9,-133.3876495361328
1719392237329,10,-134.3577423095703
1719392237330,11,-131.4474639892578
1719392237331,12,-129.5072784423828
1719392237332,13,-129.5072784423828
1719392237333,14,-132.4175567626953
1719392237334,15,-128.5371856689453
1719392237335,16,-134.3577423095703
1719392237336,17,-147.93902587890625
1719392237337,18,-146.96893310546875
1719392237338,19,-148.90911865234375
1719392237339,20,-150.84930419921875
1719392237340,21,-153.75958251953125
1719392237341,22,-148.90911865234375
1719392237342,0,-145.02874755859375
1719392237343,1,-137.2680206298828
1719392237344,2,-130.4773712158203
1719392237345,3,-124.65682220458984
1719392237346,4,-127.56709289550781
1719392237347,5,-133.3876495361328
1719392237348,6,-138.2381134033203
1719392237349,7,-139.2082061767578
1719392237350,8,-137.2680206298828
1719392237351,9,-135.3278350830078
1719392237352,10,-139.2082061767578
1719392237353,11,-137.2680206298828
1719392237354,12,-136.2979278564453
1719392237355,13,-143.08856201171875
1719392237356,14,-153.75958251953125
1719392237357,15,-151.81939697265625
1719392237358,16,-150.84930419921875
1719392237359,17,-141.14837646484375
1719392237360,18,-146.96893310546875
1719392237361,19,-148.90911865234375
1719392237362,20,-165.4006805419922
1719392237363,21,-178.0118865966797
1719392237364,22,-169.2810516357422
1719392237365,0,-157.63995361328125
1719392237366,1,-150.84930419921875
1719392237367,2,-147.93902587890625
1719392237368,3,-144.05865478515625
1719392237369,4,-140.1782989501953
1719392237370,5,-134.3577423095703
1719392237371,6,-140.1782989501953
1719392237372,7,-155.69976806640625
1719392237373,8,-153.75958251953125
1719392237374,9,-155.69976806640625
1719392237375,10,-145.02874755859375
1719392237376,11,-142.11846923828125
1719392237377,12,-138.2381134033203
1719392237378,13,-138.2381134033203
1719392237379,14,-136.2979278564453
1719392237380,15,-130.4773712158203
1719392237381,16,-139.2082061767578
1719392237382,17,-144.05865478515625
1719392237383,18,-142.11846923828125
1719392237384,19,-129.5072784423828
1719392237385,20,-131.4474639892578
1719392237386,21,-132.4175567626953
1719392237387,22,-130.4773712158203
1719392237388,0,-128.5371856689453
1719392237389,1,-128.5371856689453
1719392237390,2,-124.65682220458984
1719392237391,3,-129.5072784423828
1719392237392,4,-124.65682220458984
1719392237393,5,-119.80635833740234
1719392237394,6,-132.4175567626953
1719392237395,7,-131.4474639892578
1719392237396,8,-130.4773712158203
1719392237397,9,-126.59700775146484
1719392237398,10,-126.59700775146484
1719392237399,11,-129.5072784423828
1719392237400,12,-125.62691497802734
1719392237401,13,-124.65682220458984
1719392237402,14,-120.77645111083984
1719392237403,15,-121.74654388427734
1719392237404,16,-128.5371856689453
1719392237405,17,-124.65682220458984
1719392237406,18,-120.77645111083984
1719392237407,19,-113.98580932617188
1719392237408,20,-109.13534545898438
1719392237409,21,-115.92599487304688
1719392237410,22,-130.4773712158203
1719392237412,0,-131.4474639892578
1719392237413,1,-129.5072784423828
1719392237414,2,-133.3876495361328
1719392237415,3,-136.2979278564453
1719392237416,4,-135.3278350830078
1719392237417,5,-125.62691497802734
1719392237418,6,-114.95590209960938
1719392237419,7,-112.04562377929688
1719392237420,8,-114.95590209960938
1719392237421,9,-114.95590209960938
1719392237422,10,-110.10543823242188
1719392237423,11,-115.92599487304688
1719392237424,12,-120.77645111083984
1719392237425,13,-129.5072784423828
1719392237426,14,-134.3577423095703
1719392237427,15,-136.2979278564453
1719392237428,16,-142.11846923828125
1719392237429,17,-147.93902587890625
1719392237430,18,-141.14837646484375
1719392237431,19,-139.2082061767578
1719392237432,20,-133.3876495361328
1719392237433,21,-121.74654388427734
1719392237434,22,-113.01571655273438
1719392237435,0,-121.74654388427734
1719392237436,1,-130.4773712158203
1719392237437,2,-138.2381134033203
1719392237438,3,-132.4175567626953
1719392237439,4,-123.68672943115234
1719392237440,5,-123.68672943115234
1719392237441,6,-126.59700775146484
1719392237442,7,-113.01571655273438
1719392237443,8,-104.2848892211914
1719392237444,9,-115.92599487304688
1719392237445,10,-129.5072784423828
1719392237446,11,-133.3876495361328
1719392237447,12,-133.3876495361328
1719392237448,13,-126.59700775146484
1719392237449,14,-135.3278350830078
1719392237450,15,-162.4904022216797
1719392237451,16,-171.2212371826172
1719392237452,17,-155.69976806640625
1719392237453,18,-142.11846923828125
1719392237454,19,-138.2381134033203
1719392237455,20,-140.1782989501953
1719392237456,21,-128.5371856689453
1719392237457,22,-123.68672943115234
1719392237458,0,-135.3278350830078
1719392237459,1,-137.2680206298828
1719392237460,2,-146.96893310546875
1719392237461,3,-159.58013916015625
1719392237462,4,-159.58013916015625
1719392237463,5,-149.87921142578125
1719392237464,6,-141.14837646484375
1719392237465,7,-134.3577423095703
1719392237466,8,-137.2680206298828
1719392237467,9,-141.14837646484375
1719392237468,10,-137.2680206298828
1719392237469,11,-132.4175567626953
1719392237470,12,-128.5371856689453
1719392237471,13,-140.1782989501953
1719392237472,14,-145.02874755859375
1719392237473,15,-145.99884033203125
1719392237474,16,-145.02874755859375
1719392237475,17,-146.96893310546875
1719392237476,18,-139.2082061767578
1719392237477,19,-139.2082061767578
1719392237478,20,-145.99884033203125
1719392237479,21,-151.81939697265625
1719392237480,22,-143.08856201171875
1719392237482,0,-136.2979278564453
1719392237483,1,-139.2082061767578
1719392237484,2,-143.08856201171875
1719392237485,3,-139.2082061767578
1719392237486,4,-139.2082061767578
1719392237487,5,-136.2979278564453
1719392237488,6,-132.4175567626953
1719392237489,7,-138.2381134033203
1719392237490,8,-130.4773712158203
1719392237491,9,-132.4175567626953
1719392237492,10,-141.14837646484375
1719392237493,11,-139.2082061767578
1719392237494,12,-137.2680206298828
1719392237495,13,-134.3577423095703
1719392237496,14,-128.5371856689453
1719392237497,15,-132.4175567626953
1719392237498,16,-145.99884033203125
1719392237499,17,-150.84930419921875
1719392237500,18,-144.05865478515625
1719392237501,19,-138.2381134033203
1719392237502,20,-134.3577423095703
1719392237503,21,-130.4773712158203
1719392237504,22,-133.3876495361328
1719392237505,0,-136.2979278564453
1719392237506,1,-131.4474639892578
1719392237507,2,-131.4474639892578
1719392237508,3,-133.3876495361328
1719392237509,4,-131.4474639892578
1719392237510,5,-138.2381134033203
1719392237511,6,-145.99884033203125
1719392237512,7,-147.93902587890625
1719392237513,8,-153.75958251953125
1719392237514,9,-151.81939697265625
1719392237515,10,-147.93902587890625
1719392237516,11,-145.99884033203125
