1719392237226,0,184.80252075195312
1719392237227,1,180.92214965820312
1719392237228,2,183.83242797851562
1719392237229,3,175.1016082763672
1719392237230,4,174.1315155029297
1719392237231,5,171.2212371826172
1719392237232,6,169.2810516357422
1719392237233,7,166.3707733154297
1719392237234,8,163.4604949951172
1719392237235,9,166.3707733154297
1719392237236,10,161.5203094482422
1719392237237,11,163.4604949951172
1719392237238,12,166.3707733154297
1719392237239,13,165.4006805419922
1719392237240,14,160.5502166748047
1719392237241,15,171.2212371826172
1719392237242,16,161.5203094482422
1719392237243,17,153.75958251953125
1719392237244,18,158.61004638671875
1719392237245,19,158.61004638671875
1719392237246,20,158.61004638671875
1719392237247,21,161.5203094482422
1719392237248,22,162.4904022216797
1719392237250,0,151.81939697265625
1719392237251,1,159.58013916015625
1719392237252,2,155.69976806640625
1719392237253,3,157.63995361328125
1719392237254,4,159.58013916015625
1719392237255,5,158.61004638671875
1719392237256,6,162.4904022216797
1719392237257,7,157.63995361328125
1719392237258,8,155.69976806640625
1719392237259,9,157.63995361328125
1719392237260,10,151.81939697265625
1719392237261,11,155.69976806640625
1719392237262,12,155.69976806640625
1719392237263,13,154.72967529296875
1719392237264,14,156.66986083984375
1719392237265,15,155.69976806640625
1719392237266,16,152.78948974609375
1719392237267,17,150.84930419921875
1719392237268,18,151.81939697265625
1719392237269,19,151.81939697265625
1719392237270,20,152.78948974609375
1719392237271,21,150.84930419921875
1719392237272,22,147.93902587890625
1719392237273,0,145.99884033203125
1719392237274,1,145.99884033203125
1719392237275,2,148.90911865234375
1719392237276,3,150.84930419921875
1719392237277,4,153.75958251953125
1719392237278,5,157.63995361328125
1719392237279,6,157.63995361328125
1719392237280,7,156.66986083984375
1719392237281,8,153.75958251953125
1719392237282,9,150.84930419921875
1719392237283,10,152.78948974609375
1719392237284,11,155.69976806640625
1719392237285,12,156.66986083984375
1719392237286,13,159.58013916015625
1719392237287,14,160.5502166748047
1719392237288,15,158.61004638671875
1719392237289,16,157.63995361328125
1719392237290,17,161.5203094482422
1719392237291,18,162.4904022216797
1719392237292,19,156.66986083984375
1719392237293,20,154.72967529296875
1719392237294,21,153.75958251953125
1719392237295,22,152.78948974609375
1719392237296,0,156.66986083984375
1719392237297,1,156.66986083984375
1719392237298,2,162.4904022216797
1719392237299,3,160.5502166748047
1719392237300,4,154.72967529296875
1719392237301,5,153.75958251953125
1719392237302,6,152.78948974609375
1719392237303,7,145.99884033203125
1719392237304,8,147.93902587890625
1719392237305,9,148.90911865234375
1719392237306,10,148.90911865234375
1719392237307,11,145.02874755859375
1719392237308,12,145.99884033203125
1719392237309,13,148.90911865234375
1719392237310,14,145.02874755859375
1719392237311,15,145.99884033203125
1719392237312,16,146.96893310546875
1719392237313,17,145.99884033203125
1719392237314,18,141.14837646484375
1719392237315,19,136.2979278564453
1719392237316,20,144.05865478515625
1719392237317,21,143.08856201171875
1719392237318,22,138.2381134033203
1719392237319,0,141.14837646484375
1719392237320,1,142.11846923828125
1719392237321,2,137.2680206298828
1719392237322,3,131.4474639892578
1719392237323,4,133.3876495361328
1719392237324,5,138.2381134033203
1719392237325,6,134.3577423095703
1719392237326,7,135.3278350830078
